"","GroupCode","Company","AccidentYear","DevelopmentYear","Lag","CumulativeIncurred","CumulativePaid","IBNR","DirectEP","CededEP","NetEP","Single","Reserve1997"
"2803",3240,"NC Farm Bureau Ins Grp",1988,1990,3,859,576,0,3327,361,2966,0,5926
"2804",3240,"NC Farm Bureau Ins Grp",1988,1991,4,866,711,0,3327,361,2966,0,5926
"2805",3240,"NC Farm Bureau Ins Grp",1988,1992,5,852,727,0,3327,361,2966,0,5926
"2806",3240,"NC Farm Bureau Ins Grp",1988,1993,6,829,782,0,3327,361,2966,0,5926
"2807",3240,"NC Farm Bureau Ins Grp",1988,1994,7,810,810,0,3327,361,2966,0,5926
"2808",3240,"NC Farm Bureau Ins Grp",1988,1995,8,816,816,0,3327,361,2966,0,5926
"2809",3240,"NC Farm Bureau Ins Grp",1988,1996,9,816,816,0,3327,361,2966,0,5926
"2810",3240,"NC Farm Bureau Ins Grp",1988,1997,10,817,817,0,3327,361,2966,0,5926
"2811",3240,"NC Farm Bureau Ins Grp",1989,1989,1,974,381,416,3763,240,3523,0,5926
"2812",3240,"NC Farm Bureau Ins Grp",1989,1990,2,720,587,0,3763,240,3523,0,5926
"2813",3240,"NC Farm Bureau Ins Grp",1989,1991,3,735,630,0,3763,240,3523,0,5926
"2814",3240,"NC Farm Bureau Ins Grp",1989,1992,4,883,647,0,3763,240,3523,0,5926
"2815",3240,"NC Farm Bureau Ins Grp",1989,1993,5,757,714,0,3763,240,3523,0,5926
"2816",3240,"NC Farm Bureau Ins Grp",1989,1994,6,928,891,0,3763,240,3523,0,5926
"2817",3240,"NC Farm Bureau Ins Grp",1989,1995,7,926,892,0,3763,240,3523,0,5926
"2818",3240,"NC Farm Bureau Ins Grp",1989,1996,8,959,895,0,3763,240,3523,0,5926
"2819",3240,"NC Farm Bureau Ins Grp",1989,1997,9,938,899,0,3763,240,3523,0,5926
"2820",3240,"NC Farm Bureau Ins Grp",1989,1998,10,958,902,0,3763,240,3523,0,5926
"2821",3240,"NC Farm Bureau Ins Grp",1990,1990,1,1375,505,493,4166,337,3829,0,5926
"2822",3240,"NC Farm Bureau Ins Grp",1990,1991,2,1118,754,0,4166,337,3829,0,5926
"2823",3240,"NC Farm Bureau Ins Grp",1990,1992,3,1238,837,47,4166,337,3829,0,5926
"2824",3240,"NC Farm Bureau Ins Grp",1990,1993,4,1247,883,0,4166,337,3829,0,5926
"2825",3240,"NC Farm Bureau Ins Grp",1990,1994,5,1158,910,0,4166,337,3829,0,5926
"2826",3240,"NC Farm Bureau Ins Grp",1990,1995,6,1174,1034,0,4166,337,3829,0,5926
"2827",3240,"NC Farm Bureau Ins Grp",1990,1996,7,1107,1034,0,4166,337,3829,0,5926
"2828",3240,"NC Farm Bureau Ins Grp",1990,1997,8,1054,1043,0,4166,337,3829,0,5926
"2829",3240,"NC Farm Bureau Ins Grp",1990,1998,9,1046,1046,0,4166,337,3829,0,5926
"2830",3240,"NC Farm Bureau Ins Grp",1990,1999,10,1044,1044,0,4166,337,3829,0,5926
"2831",3240,"NC Farm Bureau Ins Grp",1991,1991,1,1550,480,611,4530,342,4188,0,5926
"2832",3240,"NC Farm Bureau Ins Grp",1991,1992,2,1388,699,137,4530,342,4188,0,5926
"2833",3240,"NC Farm Bureau Ins Grp",1991,1993,3,1276,964,0,4530,342,4188,0,5926
"2834",3240,"NC Farm Bureau Ins Grp",1991,1994,4,1188,1105,0,4530,342,4188,0,5926
"2835",3240,"NC Farm Bureau Ins Grp",1991,1995,5,1193,1182,0,4530,342,4188,0,5926
"2836",3240,"NC Farm Bureau Ins Grp",1991,1996,6,1183,1183,0,4530,342,4188,0,5926
"2837",3240,"NC Farm Bureau Ins Grp",1991,1997,7,1183,1183,0,4530,342,4188,0,5926
"2838",3240,"NC Farm Bureau Ins Grp",1991,1998,8,1191,1188,0,4530,342,4188,0,5926
"2839",3240,"NC Farm Bureau Ins Grp",1991,1999,9,1188,1188,0,4530,342,4188,0,5926
"2840",3240,"NC Farm Bureau Ins Grp",1991,2000,10,1188,1188,0,4530,342,4188,0,5926
"2841",3240,"NC Farm Bureau Ins Grp",1992,1992,1,1393,663,308,4804,453,4351,0,5926
"2842",3240,"NC Farm Bureau Ins Grp",1992,1993,2,1371,721,0,4804,453,4351,0,5926
"2843",3240,"NC Farm Bureau Ins Grp",1992,1994,3,1211,858,0,4804,453,4351,0,5926
"2844",3240,"NC Farm Bureau Ins Grp",1992,1995,4,1117,972,0,4804,453,4351,0,5926
"2845",3240,"NC Farm Bureau Ins Grp",1992,1996,5,1112,991,0,4804,453,4351,0,5926
"2846",3240,"NC Farm Bureau Ins Grp",1992,1997,6,1011,1009,0,4804,453,4351,0,5926
"2847",3240,"NC Farm Bureau Ins Grp",1992,1998,7,1009,1009,0,4804,453,4351,0,5926
"2848",3240,"NC Farm Bureau Ins Grp",1992,1999,8,1009,1009,0,4804,453,4351,0,5926
"2849",3240,"NC Farm Bureau Ins Grp",1992,2000,9,1009,1009,0,4804,453,4351,0,5926
"2850",3240,"NC Farm Bureau Ins Grp",1992,2001,10,1010,1009,0,4804,453,4351,0,5926
"2851",3240,"NC Farm Bureau Ins Grp",1993,1993,1,1720,566,382,4525,391,4134,0,5926
"2852",3240,"NC Farm Bureau Ins Grp",1993,1994,2,1796,836,38,4525,391,4134,0,5926
"2853",3240,"NC Farm Bureau Ins Grp",1993,1995,3,1647,885,0,4525,391,4134,0,5926
"2854",3240,"NC Farm Bureau Ins Grp",1993,1996,4,1618,1280,0,4525,391,4134,0,5926
"2855",3240,"NC Farm Bureau Ins Grp",1993,1997,5,1684,1296,0,4525,391,4134,0,5926
"2856",3240,"NC Farm Bureau Ins Grp",1993,1998,6,1653,1551,0,4525,391,4134,0,5926
"2857",3240,"NC Farm Bureau Ins Grp",1993,1999,7,1579,1579,0,4525,391,4134,0,5926
"2858",3240,"NC Farm Bureau Ins Grp",1993,2000,8,1579,1579,0,4525,391,4134,0,5926
"2859",3240,"NC Farm Bureau Ins Grp",1993,2001,9,1648,1579,0,4525,391,4134,0,5926
"2860",3240,"NC Farm Bureau Ins Grp",1993,2002,10,1670,1625,0,4525,391,4134,0,5926
"2861",3240,"NC Farm Bureau Ins Grp",1994,1994,1,2145,624,546,5069,460,4609,0,5926
"2862",3240,"NC Farm Bureau Ins Grp",1994,1995,2,1670,1127,347,5069,460,4609,0,5926
"2863",3240,"NC Farm Bureau Ins Grp",1994,1996,3,1738,1294,0,5069,460,4609,0,5926
"2864",3240,"NC Farm Bureau Ins Grp",1994,1997,4,1811,1500,0,5069,460,4609,0,5926
"2865",3240,"NC Farm Bureau Ins Grp",1994,1998,5,1770,1590,0,5069,460,4609,0,5926
"2866",3240,"NC Farm Bureau Ins Grp",1994,1999,6,1763,1633,0,5069,460,4609,0,5926
"2867",3240,"NC Farm Bureau Ins Grp",1994,2000,7,1696,1620,0,5069,460,4609,0,5926
"2868",3240,"NC Farm Bureau Ins Grp",1994,2001,8,1703,1630,0,5069,460,4609,0,5926
"2869",3240,"NC Farm Bureau Ins Grp",1994,2002,9,1662,1651,0,5069,460,4609,0,5926
"2870",3240,"NC Farm Bureau Ins Grp",1994,2003,10,1651,1651,0,5069,460,4609,0,5926
"2871",3240,"NC Farm Bureau Ins Grp",1995,1995,1,2815,717,629,5427,502,4925,0,5926
"2872",3240,"NC Farm Bureau Ins Grp",1995,1996,2,3184,1094,63,5427,502,4925,0,5926
"2873",3240,"NC Farm Bureau Ins Grp",1995,1997,3,2825,1516,0,5427,502,4925,0,5926
"2874",3240,"NC Farm Bureau Ins Grp",1995,1998,4,2891,2514,0,5427,502,4925,0,5926
"2875",3240,"NC Farm Bureau Ins Grp",1995,1999,5,2750,2563,0,5427,502,4925,0,5926
"2876",3240,"NC Farm Bureau Ins Grp",1995,2000,6,2622,2603,0,5427,502,4925,0,5926
"2877",3240,"NC Farm Bureau Ins Grp",1995,2001,7,2855,2679,0,5427,502,4925,0,5926
"2878",3240,"NC Farm Bureau Ins Grp",1995,2002,8,2878,2738,0,5427,502,4925,0,5926
"2879",3240,"NC Farm Bureau Ins Grp",1995,2003,9,2819,2802,0,5427,502,4925,0,5926
"2880",3240,"NC Farm Bureau Ins Grp",1995,2004,10,2831,2829,0,5427,502,4925,0,5926
"2881",3240,"NC Farm Bureau Ins Grp",1996,1996,1,3197,596,1357,5866,563,5303,0,5926
"2882",3240,"NC Farm Bureau Ins Grp",1996,1997,2,2411,989,495,5866,563,5303,0,5926
"2883",3240,"NC Farm Bureau Ins Grp",1996,1998,3,1974,1203,0,5866,563,5303,0,5926
"2884",3240,"NC Farm Bureau Ins Grp",1996,1999,4,2051,1321,0,5866,563,5303,0,5926
"2885",3240,"NC Farm Bureau Ins Grp",1996,2000,5,2111,1457,0,5866,563,5303,0,5926
"2886",3240,"NC Farm Bureau Ins Grp",1996,2001,6,2207,1478,0,5866,563,5303,0,5926
"2887",3240,"NC Farm Bureau Ins Grp",1996,2002,7,1799,1652,0,5866,563,5303,0,5926
"2888",3240,"NC Farm Bureau Ins Grp",1996,2003,8,1680,1680,0,5866,563,5303,0,5926
"2889",3240,"NC Farm Bureau Ins Grp",1996,2004,9,1680,1680,0,5866,563,5303,0,5926
"2890",3240,"NC Farm Bureau Ins Grp",1996,2005,10,1679,1679,0,5866,563,5303,0,5926
"2891",3240,"NC Farm Bureau Ins Grp",1997,1997,1,2733,772,1485,6499,537,5962,0,5926
"2892",3240,"NC Farm Bureau Ins Grp",1997,1998,2,3226,1013,1773,6499,537,5962,0,5926
"2893",3240,"NC Farm Bureau Ins Grp",1997,1999,3,3506,1171,1841,6499,537,5962,0,5926
"2894",3240,"NC Farm Bureau Ins Grp",1997,2000,4,1689,1280,0,6499,537,5962,0,5926
"2895",3240,"NC Farm Bureau Ins Grp",1997,2001,5,1459,1348,0,6499,537,5962,0,5926
"2896",3240,"NC Farm Bureau Ins Grp",1997,2002,6,1409,1381,0,6499,537,5962,0,5926
"2897",3240,"NC Farm Bureau Ins Grp",1997,2003,7,1406,1386,0,6499,537,5962,0,5926
"2898",3240,"NC Farm Bureau Ins Grp",1997,2004,8,1409,1400,0,6499,537,5962,0,5926
"2899",3240,"NC Farm Bureau Ins Grp",1997,2005,9,1400,1400,0,6499,537,5962,0,5926
"2900",3240,"NC Farm Bureau Ins Grp",1997,2006,10,1400,1400,0,6499,537,5962,0,5926
"2901",3492,"Florists Mut Ins Grp",1988,1988,1,176,5,84,2260,2023,237,0,939
"2902",3492,"Florists Mut Ins Grp",1988,1989,2,174,1,48,2260,2023,237,0,939
"2903",3492,"Florists Mut Ins Grp",1988,1990,3,129,-4,21,2260,2023,237,0,939
"2904",3492,"Florists Mut Ins Grp",1988,1991,4,144,133,9,2260,2023,237,0,939
"2905",3492,"Florists Mut Ins Grp",1988,1992,5,132,132,0,2260,2023,237,0,939
"2906",3492,"Florists Mut Ins Grp",1988,1993,6,132,127,0,2260,2023,237,0,939
"2907",3492,"Florists Mut Ins Grp",1988,1994,7,132,132,0,2260,2023,237,0,939
"2908",3492,"Florists Mut Ins Grp",1988,1995,8,132,132,0,2260,2023,237,0,939
"2909",3492,"Florists Mut Ins Grp",1988,1996,9,132,132,0,2260,2023,237,0,939
"2910",3492,"Florists Mut Ins Grp",1988,1997,10,132,132,0,2260,2023,237,0,939
"2911",3492,"Florists Mut Ins Grp",1989,1989,1,131,0,98,2597,2447,150,0,939
"2912",3492,"Florists Mut Ins Grp",1989,1990,2,150,16,95,2597,2447,150,0,939
"2913",3492,"Florists Mut Ins Grp",1989,1991,3,140,111,19,2597,2447,150,0,939
"2914",3492,"Florists Mut Ins Grp",1989,1992,4,123,113,11,2597,2447,150,0,939
"2915",3492,"Florists Mut Ins Grp",1989,1993,5,110,115,0,2597,2447,150,0,939
"2916",3492,"Florists Mut Ins Grp",1989,1994,6,110,110,0,2597,2447,150,0,939
"2917",3492,"Florists Mut Ins Grp",1989,1995,7,110,110,0,2597,2447,150,0,939
"2918",3492,"Florists Mut Ins Grp",1989,1996,8,110,110,0,2597,2447,150,0,939
"2919",3492,"Florists Mut Ins Grp",1989,1997,9,110,110,0,2597,2447,150,0,939
"2920",3492,"Florists Mut Ins Grp",1989,1998,10,110,110,0,2597,2447,150,0,939
"2921",3492,"Florists Mut Ins Grp",1990,1990,1,36,0,36,2844,2745,99,0,939
"2922",3492,"Florists Mut Ins Grp",1990,1991,2,69,19,49,2844,2745,99,0,939
"2923",3492,"Florists Mut Ins Grp",1990,1992,3,46,14,32,2844,2745,99,0,939
"2924",3492,"Florists Mut Ins Grp",1990,1993,4,82,90,0,2844,2745,99,0,939
"2925",3492,"Florists Mut Ins Grp",1990,1994,5,95,95,0,2844,2745,99,0,939
"2926",3492,"Florists Mut Ins Grp",1990,1995,6,95,95,0,2844,2745,99,0,939
"2927",3492,"Florists Mut Ins Grp",1990,1996,7,95,95,0,2844,2745,99,0,939
"2928",3492,"Florists Mut Ins Grp",1990,1997,8,95,95,0,2844,2745,99,0,939
"2929",3492,"Florists Mut Ins Grp",1990,1998,9,95,95,0,2844,2745,99,0,939
"2930",3492,"Florists Mut Ins Grp",1990,1999,10,95,95,0,2844,2745,99,0,939
"2931",3492,"Florists Mut Ins Grp",1991,1991,1,176,0,146,2953,2619,334,0,939
"2932",3492,"Florists Mut Ins Grp",1991,1992,2,189,0,189,2953,2619,334,0,939
"2933",3492,"Florists Mut Ins Grp",1991,1993,3,174,0,168,2953,2619,334,0,939
"2934",3492,"Florists Mut Ins Grp",1991,1994,4,81,0,29,2953,2619,334,0,939
"2935",3492,"Florists Mut Ins Grp",1991,1995,5,34,26,8,2953,2619,334,0,939
"2936",3492,"Florists Mut Ins Grp",1991,1996,6,29,26,0,2953,2619,334,0,939
"2937",3492,"Florists Mut Ins Grp",1991,1997,7,24,26,-1,2953,2619,334,0,939
"2938",3492,"Florists Mut Ins Grp",1991,1998,8,26,26,0,2953,2619,334,0,939
"2939",3492,"Florists Mut Ins Grp",1991,1999,9,26,26,0,2953,2619,334,0,939
"2940",3492,"Florists Mut Ins Grp",1991,2000,10,26,26,0,2953,2619,334,0,939
"2941",3492,"Florists Mut Ins Grp",1992,1992,1,164,18,141,3649,3347,302,0,939
"2942",3492,"Florists Mut Ins Grp",1992,1993,2,155,25,126,3649,3347,302,0,939
"2943",3492,"Florists Mut Ins Grp",1992,1994,3,161,26,135,3649,3347,302,0,939
"2944",3492,"Florists Mut Ins Grp",1992,1995,4,70,27,40,3649,3347,302,0,939
"2945",3492,"Florists Mut Ins Grp",1992,1996,5,43,25,1,3649,3347,302,0,939
"2946",3492,"Florists Mut Ins Grp",1992,1997,6,30,21,6,3649,3347,302,0,939
"2947",3492,"Florists Mut Ins Grp",1992,1998,7,30,21,6,3649,3347,302,0,939
"2948",3492,"Florists Mut Ins Grp",1992,1999,8,28,21,4,3649,3347,302,0,939
"2949",3492,"Florists Mut Ins Grp",1992,2000,9,21,21,0,3649,3347,302,0,939
"2950",3492,"Florists Mut Ins Grp",1992,2001,10,21,21,0,3649,3347,302,0,939
"2951",3492,"Florists Mut Ins Grp",1993,1993,1,294,0,284,4540,3990,550,0,939
"2952",3492,"Florists Mut Ins Grp",1993,1994,2,312,110,110,4540,3990,550,0,939
"2953",3492,"Florists Mut Ins Grp",1993,1995,3,338,278,46,4540,3990,550,0,939
"2954",3492,"Florists Mut Ins Grp",1993,1996,4,312,237,66,4540,3990,550,0,939
"2955",3492,"Florists Mut Ins Grp",1993,1997,5,271,224,43,4540,3990,550,0,939
"2956",3492,"Florists Mut Ins Grp",1993,1998,6,301,225,70,4540,3990,550,0,939
"2957",3492,"Florists Mut Ins Grp",1993,1999,7,301,226,70,4540,3990,550,0,939
"2958",3492,"Florists Mut Ins Grp",1993,2000,8,257,244,14,4540,3990,550,0,939
"2959",3492,"Florists Mut Ins Grp",1993,2001,9,240,245,0,4540,3990,550,0,939
"2960",3492,"Florists Mut Ins Grp",1993,2002,10,251,245,10,4540,3990,550,0,939
"2961",3492,"Florists Mut Ins Grp",1994,1994,1,282,5,277,4458,3905,553,0,939
"2962",3492,"Florists Mut Ins Grp",1994,1995,2,280,34,237,4458,3905,553,0,939
"2963",3492,"Florists Mut Ins Grp",1994,1996,3,277,35,205,4458,3905,553,0,939
"2964",3492,"Florists Mut Ins Grp",1994,1997,4,170,-30,173,4458,3905,553,0,939
"2965",3492,"Florists Mut Ins Grp",1994,1998,5,165,-7,151,4458,3905,553,0,939
"2966",3492,"Florists Mut Ins Grp",1994,1999,6,163,8,143,4458,3905,553,0,939
"2967",3492,"Florists Mut Ins Grp",1994,2000,7,33,12,22,4458,3905,553,0,939
"2968",3492,"Florists Mut Ins Grp",1994,2001,8,18,18,0,4458,3905,553,0,939
"2969",3492,"Florists Mut Ins Grp",1994,2002,9,20,21,0,4458,3905,553,0,939
"2970",3492,"Florists Mut Ins Grp",1994,2003,10,29,24,0,4458,3905,553,0,939
"2971",3492,"Florists Mut Ins Grp",1995,1995,1,236,12,198,3892,3455,437,0,939
"2972",3492,"Florists Mut Ins Grp",1995,1996,2,242,14,221,3892,3455,437,0,939
"2973",3492,"Florists Mut Ins Grp",1995,1997,3,196,-17,189,3892,3455,437,0,939
"2974",3492,"Florists Mut Ins Grp",1995,1998,4,156,-13,172,3892,3455,437,0,939
"2975",3492,"Florists Mut Ins Grp",1995,1999,5,154,-10,167,3892,3455,437,0,939
"2976",3492,"Florists Mut Ins Grp",1995,2000,6,-16,-16,0,3892,3455,437,0,939
"2977",3492,"Florists Mut Ins Grp",1995,2001,7,-17,-17,0,3892,3455,437,0,939
"2978",3492,"Florists Mut Ins Grp",1995,2002,8,-17,-17,0,3892,3455,437,0,939
"2979",3492,"Florists Mut Ins Grp",1995,2003,9,-17,-17,0,3892,3455,437,0,939
"2980",3492,"Florists Mut Ins Grp",1995,2004,10,-17,-17,0,3892,3455,437,0,939
"2981",3492,"Florists Mut Ins Grp",1996,1996,1,190,5,124,3421,3101,320,0,939
"2982",3492,"Florists Mut Ins Grp",1996,1997,2,174,4,161,3421,3101,320,0,939
"2983",3492,"Florists Mut Ins Grp",1996,1998,3,167,4,152,3421,3101,320,0,939
"2984",3492,"Florists Mut Ins Grp",1996,1999,4,169,20,137,3421,3101,320,0,939
"2985",3492,"Florists Mut Ins Grp",1996,2000,5,20,20,0,3421,3101,320,0,939
"2986",3492,"Florists Mut Ins Grp",1996,2001,6,20,20,0,3421,3101,320,0,939
"2987",3492,"Florists Mut Ins Grp",1996,2002,7,20,20,0,3421,3101,320,0,939
"2988",3492,"Florists Mut Ins Grp",1996,2003,8,20,20,0,3421,3101,320,0,939
"2989",3492,"Florists Mut Ins Grp",1996,2004,9,20,20,0,3421,3101,320,0,939
"2990",3492,"Florists Mut Ins Grp",1996,2005,10,20,20,0,3421,3101,320,0,939
"2991",3492,"Florists Mut Ins Grp",1997,1997,1,141,4,134,2947,2725,222,0,939
"2992",3492,"Florists Mut Ins Grp",1997,1998,2,136,30,119,2947,2725,222,0,939
"2993",3492,"Florists Mut Ins Grp",1997,1999,3,112,84,85,2947,2725,222,0,939
"2994",3492,"Florists Mut Ins Grp",1997,2000,4,112,112,0,2947,2725,222,0,939
"2995",3492,"Florists Mut Ins Grp",1997,2001,5,102,102,0,2947,2725,222,0,939
"2996",3492,"Florists Mut Ins Grp",1997,2002,6,56,56,0,2947,2725,222,0,939
"2997",3492,"Florists Mut Ins Grp",1997,2003,7,56,56,0,2947,2725,222,0,939
"2998",3492,"Florists Mut Ins Grp",1997,2004,8,56,56,0,2947,2725,222,0,939
"2999",3492,"Florists Mut Ins Grp",1997,2005,9,107,107,0,2947,2725,222,0,939
"3000",3492,"Florists Mut Ins Grp",1997,2006,10,107,107,0,2947,2725,222,0,939
"3001",5185,"Grinnell Mut Grp",1988,1988,1,10640,3517,942,18010,2634,15376,0,25050
"3002",5185,"Grinnell Mut Grp",1988,1989,2,10410,6817,189,18010,2634,15376,0,25050
"3003",5185,"Grinnell Mut Grp",1988,1990,3,10496,8191,185,18010,2634,15376,0,25050
"3004",5185,"Grinnell Mut Grp",1988,1991,4,10636,9070,243,18010,2634,15376,0,25050
"3005",5185,"Grinnell Mut Grp",1988,1992,5,10330,9656,-186,18010,2634,15376,0,25050
"3006",5185,"Grinnell Mut Grp",1988,1993,6,10388,10033,-19,18010,2634,15376,0,25050
"3007",5185,"Grinnell Mut Grp",1988,1994,7,10440,10106,7,18010,2634,15376,0,25050
"3008",5185,"Grinnell Mut Grp",1988,1995,8,10373,10179,0,18010,2634,15376,0,25050
"3009",5185,"Grinnell Mut Grp",1988,1996,9,10298,10298,0,18010,2634,15376,0,25050
"3010",5185,"Grinnell Mut Grp",1988,1997,10,10298,10298,0,18010,2634,15376,0,25050
"3011",5185,"Grinnell Mut Grp",1989,1989,1,11348,4153,959,18452,1942,16510,0,25050
"3012",5185,"Grinnell Mut Grp",1989,1990,2,12724,7230,900,18452,1942,16510,0,25050
"3013",5185,"Grinnell Mut Grp",1989,1991,3,13615,9110,902,18452,1942,16510,0,25050
"3014",5185,"Grinnell Mut Grp",1989,1992,4,12429,10938,-596,18452,1942,16510,0,25050
"3015",5185,"Grinnell Mut Grp",1989,1993,5,12652,11751,-9,18452,1942,16510,0,25050
"3016",5185,"Grinnell Mut Grp",1989,1994,6,12365,11951,-63,18452,1942,16510,0,25050
"3017",5185,"Grinnell Mut Grp",1989,1995,7,12334,12035,20,18452,1942,16510,0,25050
"3018",5185,"Grinnell Mut Grp",1989,1996,8,12314,12103,0,18452,1942,16510,0,25050
"3019",5185,"Grinnell Mut Grp",1989,1997,9,12326,12280,0,18452,1942,16510,0,25050
"3020",5185,"Grinnell Mut Grp",1989,1998,10,12274,12243,0,18452,1942,16510,0,25050
"3021",5185,"Grinnell Mut Grp",1990,1990,1,12540,3923,2129,18793,3197,15596,0,25050
"3022",5185,"Grinnell Mut Grp",1990,1991,2,12766,6945,835,18793,3197,15596,0,25050
"3023",5185,"Grinnell Mut Grp",1990,1992,3,11616,8877,-951,18793,3197,15596,0,25050
"3024",5185,"Grinnell Mut Grp",1990,1993,4,11995,10104,-200,18793,3197,15596,0,25050
"3025",5185,"Grinnell Mut Grp",1990,1994,5,11791,11003,-185,18793,3197,15596,0,25050
"3026",5185,"Grinnell Mut Grp",1990,1995,6,11880,11476,32,18793,3197,15596,0,25050
"3027",5185,"Grinnell Mut Grp",1990,1996,7,12129,11596,12,18793,3197,15596,0,25050
"3028",5185,"Grinnell Mut Grp",1990,1997,8,12078,11902,4,18793,3197,15596,0,25050
"3029",5185,"Grinnell Mut Grp",1990,1998,9,12039,11938,0,18793,3197,15596,0,25050
"3030",5185,"Grinnell Mut Grp",1990,1999,10,12074,11973,0,18793,3197,15596,0,25050
"3031",5185,"Grinnell Mut Grp",1991,1991,1,11439,4051,1606,21550,3360,18190,0,25050
"3032",5185,"Grinnell Mut Grp",1991,1992,2,12594,7725,-728,21550,3360,18190,0,25050
"3033",5185,"Grinnell Mut Grp",1991,1993,3,13818,10094,-168,21550,3360,18190,0,25050
"3034",5185,"Grinnell Mut Grp",1991,1994,4,13233,11854,-361,21550,3360,18190,0,25050
"3035",5185,"Grinnell Mut Grp",1991,1995,5,13647,12822,-23,21550,3360,18190,0,25050
"3036",5185,"Grinnell Mut Grp",1991,1996,6,13615,13326,43,21550,3360,18190,0,25050
"3037",5185,"Grinnell Mut Grp",1991,1997,7,13529,13348,28,21550,3360,18190,0,25050
"3038",5185,"Grinnell Mut Grp",1991,1998,8,13481,13364,6,21550,3360,18190,0,25050
"3039",5185,"Grinnell Mut Grp",1991,1999,9,13453,13435,0,21550,3360,18190,0,25050
"3040",5185,"Grinnell Mut Grp",1991,2000,10,13455,13437,0,21550,3360,18190,0,25050
"3041",5185,"Grinnell Mut Grp",1992,1992,1,12818,4580,764,23134,3927,19207,0,25050
"3042",5185,"Grinnell Mut Grp",1992,1993,2,13907,7902,220,23134,3927,19207,0,25050
"3043",5185,"Grinnell Mut Grp",1992,1994,3,13331,10097,-586,23134,3927,19207,0,25050
"3044",5185,"Grinnell Mut Grp",1992,1995,4,13586,10862,-384,23134,3927,19207,0,25050
"3045",5185,"Grinnell Mut Grp",1992,1996,5,13334,12339,-89,23134,3927,19207,0,25050
"3046",5185,"Grinnell Mut Grp",1992,1997,6,13309,12870,37,23134,3927,19207,0,25050
"3047",5185,"Grinnell Mut Grp",1992,1998,7,13255,12951,17,23134,3927,19207,0,25050
"3048",5185,"Grinnell Mut Grp",1992,1999,8,13113,13019,3,23134,3927,19207,0,25050
"3049",5185,"Grinnell Mut Grp",1992,2000,9,13097,13041,0,23134,3927,19207,0,25050
"3050",5185,"Grinnell Mut Grp",1992,2001,10,13109,13071,0,23134,3927,19207,0,25050
"3051",5185,"Grinnell Mut Grp",1993,1993,1,13448,4418,2162,24441,4954,19488,0,25050
"3052",5185,"Grinnell Mut Grp",1993,1994,2,13437,8607,695,24441,4954,19488,0,25050
"3053",5185,"Grinnell Mut Grp",1993,1995,3,13198,10433,-305,24441,4954,19488,0,25050
"3054",5185,"Grinnell Mut Grp",1993,1996,4,12859,11871,-391,24441,4954,19488,0,25050
"3055",5185,"Grinnell Mut Grp",1993,1997,5,13203,12397,-37,24441,4954,19488,0,25050
"3056",5185,"Grinnell Mut Grp",1993,1998,6,13189,12773,35,24441,4954,19488,0,25050
"3057",5185,"Grinnell Mut Grp",1993,1999,7,13349,13088,24,24441,4954,19488,0,25050
"3058",5185,"Grinnell Mut Grp",1993,2000,8,13284,13144,3,24441,4954,19488,0,25050
"3059",5185,"Grinnell Mut Grp",1993,2001,9,13349,13239,0,24441,4954,19488,0,25050
"3060",5185,"Grinnell Mut Grp",1993,2002,10,13428,13359,0,24441,4954,19488,0,25050
"3061",5185,"Grinnell Mut Grp",1994,1994,1,15545,5151,2622,25615,4029,21585,0,25050
"3062",5185,"Grinnell Mut Grp",1994,1995,2,17063,9996,680,25615,4029,21585,0,25050
"3063",5185,"Grinnell Mut Grp",1994,1996,3,17318,13269,-167,25615,4029,21585,0,25050
"3064",5185,"Grinnell Mut Grp",1994,1997,4,17123,15162,-298,25615,4029,21585,0,25050
"3065",5185,"Grinnell Mut Grp",1994,1998,5,16175,15093,-17,25615,4029,21585,0,25050
"3066",5185,"Grinnell Mut Grp",1994,1999,6,16246,15336,57,25615,4029,21585,0,25050
"3067",5185,"Grinnell Mut Grp",1994,2000,7,16033,15513,27,25615,4029,21585,0,25050
"3068",5185,"Grinnell Mut Grp",1994,2001,8,16073,15756,15,25615,4029,21585,0,25050
"3069",5185,"Grinnell Mut Grp",1994,2002,9,15877,15787,0,25615,4029,21585,0,25050
"3070",5185,"Grinnell Mut Grp",1994,2003,10,15883,15846,0,25615,4029,21585,0,25050
"3071",5185,"Grinnell Mut Grp",1995,1995,1,15593,5529,2707,26996,4769,22227,0,25050
"3072",5185,"Grinnell Mut Grp",1995,1996,2,13620,8919,588,26996,4769,22227,0,25050
"3073",5185,"Grinnell Mut Grp",1995,1997,3,13471,10729,-173,26996,4769,22227,0,25050
"3074",5185,"Grinnell Mut Grp",1995,1998,4,13897,11891,-268,26996,4769,22227,0,25050
"3075",5185,"Grinnell Mut Grp",1995,1999,5,14180,12426,69,26996,4769,22227,0,25050
"3076",5185,"Grinnell Mut Grp",1995,2000,6,13765,12769,39,26996,4769,22227,0,25050
"3077",5185,"Grinnell Mut Grp",1995,2001,7,13693,13060,33,26996,4769,22227,0,25050
"3078",5185,"Grinnell Mut Grp",1995,2002,8,13800,13105,0,26996,4769,22227,0,25050
"3079",5185,"Grinnell Mut Grp",1995,2003,9,13709,13296,0,26996,4769,22227,0,25050
"3080",5185,"Grinnell Mut Grp",1995,2004,10,13526,13210,0,26996,4769,22227,0,25050
